filename,split,classes,source_id,destination_id,owner,updated_unix_ms,annotation_available,image_url,bytes,sha256,primary_class,relative_path
objects365_v1_00138970.jpg,train,Barrel-bucket;Car;Fire Extinguisher;Lamp,D0XuoeNdaGbGLzIsufEe,5876e32d3963b8a2373ea02483d71717,8IqlCQUz92pfe9BWFgXB,1723237573239,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/5876e32d3963b8a2373ea02483d71717/thumb.jpg,47809,1915554a9196d04eb29ff1228e78697c42483e45f3d4b6cd312548e68a15e7ea,Barrel-bucket,images/Barrel-bucket/objects365_v1_00138970.jpg
objects365_v1_00138972.jpg,train,Bracelet;Glasses;Person;Ring,qWba37fVSz7E3yInDRbX,47dc37c67f699ff002a60d7a825e1103,8IqlCQUz92pfe9BWFgXB,1723237573022,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/47dc37c67f699ff002a60d7a825e1103/thumb.jpg,55569,cb6efa76c993a62efa008bd7b0d8572458cc4ecea7b45ff9cd276808742a86d2,Bracelet,images/Bracelet/objects365_v1_00138972.jpg
objects365_v1_00138973.jpg,train,Backpack;Bottle;Cell Phone;Cup;Glasses;Handbag-Satchel;Hat;Lamp;Person;Surveillance Camera;Trash bin Can,x3YM9Ej497BPpq7Bdjd9,2ebda283c4cedfbafff49c362cd962b2,8IqlCQUz92pfe9BWFgXB,1723237573022,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/2ebda283c4cedfbafff49c362cd962b2/thumb.jpg,72365,20f40dd60c898b6d3ba37a85237981839e87b03b55a6cc00130615e139044c01,Backpack,images/Backpack/objects365_v1_00138973.jpg
objects365_v1_00138976.jpg,train,Bed;Chair;Fan;Lamp;Lantern;Stool,eFMgmaQkt8FlDUzijUqg,116511a6bc2c4015b5b2ebb4388433db,8IqlCQUz92pfe9BWFgXB,1723237573022,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/116511a6bc2c4015b5b2ebb4388433db/thumb.jpg,37310,4db1c7d1684b0498b5dbc8d75cd39a1913a495124041ca38a52ad07521bd76f0,Bed,images/Bed/objects365_v1_00138976.jpg
objects365_v1_00138977.jpg,train,Chair;Desk;Person,GF1PrrWa0oWm3JxyvkaY,c1ee0b51b15b206ab5a1cfcf116a8130,8IqlCQUz92pfe9BWFgXB,1723237573239,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/c1ee0b51b15b206ab5a1cfcf116a8130/thumb.jpg,73797,686c858a0bc8f805d344042350dd44afa5c337434febf35f5250151cb9c3b476,Chair,images/Chair/objects365_v1_00138977.jpg
objects365_v1_00138978.jpg,train,Bracelet;Cup;Lamp;Person;Sandals;Stool,k4zwL3leyplniyk5IIj5,3956a20e739274bf6462a1d97d2f57d6,8IqlCQUz92pfe9BWFgXB,1723237573239,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/3956a20e739274bf6462a1d97d2f57d6/thumb.jpg,44015,0d20d9bae3f1ffc60d7167577add0a0af57ef07f8e46123d94405262114d360b,Bracelet,images/Bracelet/objects365_v1_00138978.jpg
objects365_v1_00138980.jpg,train,Bottle;Cabinet-shelf;Glasses;Lamp;Monitor-TV;Person,DfgI0B9bCyDjufF78R1Q,fc82ef874f2c4c377a1b0f0797c1d07b,8IqlCQUz92pfe9BWFgXB,1723237573239,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/fc82ef874f2c4c377a1b0f0797c1d07b/thumb.jpg,48746,04e7ca6fb6ddb0626d083ac1fda2ade728401b1658d68e88344aaf67b0b8a351,Bottle,images/Bottle/objects365_v1_00138980.jpg
objects365_v1_00138981.jpg,train,Bottle;Bowl-Basin;Cabinet-shelf;Chair;Desk;Fork;Knife;Lamp;Picture-Frame;Potted Plant;Spoon;Tea pot;Towel;Wine Glass,litW19ZNLPl61kK7xObv,92eaf8a223adaa12464b5eb9c6bb9e52,8IqlCQUz92pfe9BWFgXB,1723237573544,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/92eaf8a223adaa12464b5eb9c6bb9e52/thumb.jpg,69891,9e8dc659ff4632607494d720a3da4d30efd825960cfe8c3a2ed66e35bb40d00f,Bottle,images/Bottle/objects365_v1_00138981.jpg
objects365_v1_00138983.jpg,train,Chair;Clock;Desk;Leather Shoes;Monitor-TV;Person,znZgdoJEEDcg2K5BwpHh,da1410909286dfb15bcba20b84f29866,8IqlCQUz92pfe9BWFgXB,1723237573124,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/da1410909286dfb15bcba20b84f29866/thumb.jpg,56154,c3a92515cd68d4d18780b5bcfdd1fd9bdb03b6394fe12f7f202783a87bd3efc2,Chair,images/Chair/objects365_v1_00138983.jpg
objects365_v1_00138984.jpg,train,Blackboard-Whiteboard;Computer Box;Keyboard;Pen-Pencil;Person;Sneakers,dmJZCP1QXg8C3bEbZEUl,ae5953a7ccf9b6fa910968825b4354d6,8IqlCQUz92pfe9BWFgXB,1723237573124,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/ae5953a7ccf9b6fa910968825b4354d6/thumb.jpg,38458,7b3b9cea1e34af74688ed33a48323a9db46f45f889ef23c6f587d4e678057cbb,Blackboard-Whiteboard,images/Blackboard-Whiteboard/objects365_v1_00138984.jpg
objects365_v1_00138985.jpg,train,Book;Flower;Person;Potted Plant,RmeBq68Eeh3vDhXiZIoa,89eb171ce363244fd6ca029bbff8184f,8IqlCQUz92pfe9BWFgXB,1723237573335,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/89eb171ce363244fd6ca029bbff8184f/thumb.jpg,46168,4af94f8242602fd2f5d20b6487139d9d83676631e917b0c914d818dac99c3481,Book,images/Book/objects365_v1_00138985.jpg
objects365_v1_00138986.jpg,train,Bench;Hat;Person;Sneakers;Volleyball,NCd3gfrXXJtZruwGL5i6,7b130824227f7690a6b1c5d68d1b72d6,8IqlCQUz92pfe9BWFgXB,1723237573720,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/7b130824227f7690a6b1c5d68d1b72d6/thumb.jpg,62367,562f2b418164dea14c1c70c0d88b6034815945d70bc7fb3af4aa4886323db9fb,Bench,images/Bench/objects365_v1_00138986.jpg
objects365_v1_00138987.jpg,train,Bench;Car;Person;SUV;Truck,M334mGsDKrOM4NhSNqUz,84191a802b231c4acfd08a7df1abcc6d,8IqlCQUz92pfe9BWFgXB,1723237573124,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/84191a802b231c4acfd08a7df1abcc6d/thumb.jpg,58472,c5d24747052ff3fe8dba8ad72adce1f4a542cb507704ee1c9e0ca83bfb426499,Bench,images/Bench/objects365_v1_00138987.jpg
objects365_v1_00138988.jpg,train,Barrel-bucket;Dog;Hat;Person;Sneakers;Stroller,oMgX6FXK5RUUSNOMZnI0,0c104b25f3c1404a8d02dfc0169d3d1a,8IqlCQUz92pfe9BWFgXB,1723237573720,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/0c104b25f3c1404a8d02dfc0169d3d1a/thumb.jpg,61072,5cf405d31a1ed048790f1eb43633bb21d6806ef79a3562c47af2dc5923830cb4,Barrel-bucket,images/Barrel-bucket/objects365_v1_00138988.jpg
objects365_v1_00138989.jpg,train,Cymbal;Drum;Microphone;Person;Tripod,lFLijQxyuMkc1dWZfnPM,d20dbec6c2149cc78a0dedccbfbe11c4,8IqlCQUz92pfe9BWFgXB,1723237573335,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/d20dbec6c2149cc78a0dedccbfbe11c4/thumb.jpg,38373,630ba032240c79fc1a6d9ab8affafce833fffafd7be83ae48465638c75360d1f,Cymbal,images/Cymbal/objects365_v1_00138989.jpg
objects365_v1_00138991.jpg,train,Car;Hat;Person;Pickup Truck;Slide;Sneakers;Van,3unxuSNbjNrJLjRNfLi4,d689e390dd870cc8813871ecd19e5d71,8IqlCQUz92pfe9BWFgXB,1723237573335,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/d689e390dd870cc8813871ecd19e5d71/thumb.jpg,84804,3bd5a58cbda96e584c5f8f872bbaba6e70474d464919df4c117265b63af57cf9,Car,images/Car/objects365_v1_00138991.jpg
objects365_v1_00138992.jpg,train,Bicycle;Bus;Car;Handbag-Satchel;Leather Shoes;Person;SUV;Stop Sign;Street Lights;Traffic Light;Trash bin Can,ggu7EdWCdQA1yI9VvXfr,1ebd16b603f36d35be64a432dda868ca,8IqlCQUz92pfe9BWFgXB,1723237573083,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/1ebd16b603f36d35be64a432dda868ca/thumb.jpg,82872,0c139ae5c7b741727c712cb7e286b4334faa3c51ed13afab9116d03fa4b4277e,Bicycle,images/Bicycle/objects365_v1_00138992.jpg
objects365_v1_00138994.jpg,train,Air Conditioner;Book;Cabinet-shelf;Chair;Desk;Monitor-TV;Picture-Frame;Stool;Stuffed Toy,0iBf7kx7bbxHrWuPUDqL,b0ed944631a1b60721bf0834a3083a17,8IqlCQUz92pfe9BWFgXB,1723237572887,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/b0ed944631a1b60721bf0834a3083a17/thumb.jpg,53454,e60e6722d6da3538f68e15af1bfa545b3a6b63ca7bfbddaade44dd02fd7cb986,Air Conditioner,images/Air-Conditioner/objects365_v1_00138994.jpg
objects365_v1_00138996.jpg,train,Hat;Person;Slippers,DpHtUmBZdpVnprGJykcb,e2f4b0218747f9928dd4619990a22b6b,8IqlCQUz92pfe9BWFgXB,1723237573083,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/e2f4b0218747f9928dd4619990a22b6b/thumb.jpg,93024,ddcf124121877d97da17b25bb1d3e92db510defd372322ba16dfd7cc86c903c8,Hat,images/Hat/objects365_v1_00138996.jpg
objects365_v1_00138997.jpg,train,Flag;Glasses;Microphone;Person,5KN2qm6QRcVv0mu5heDX,e12de73520635f4003cbf57170ca9994,8IqlCQUz92pfe9BWFgXB,1723237573083,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/e12de73520635f4003cbf57170ca9994/thumb.jpg,28217,0cd38700df7693b5dfa8bb44852645c361207d7856e77adb1af926c1b0d9372b,Flag,images/Flag/objects365_v1_00138997.jpg
objects365_v1_00139000.jpg,train,Backpack;Person;Umbrella,qcvtEK4TTaPml8a62QzP,08ce9eeef4ab9ebae610458c5d34166b,8IqlCQUz92pfe9BWFgXB,1723237573083,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/08ce9eeef4ab9ebae610458c5d34166b/thumb.jpg,57799,b1974f142714234425461c754c9ae048628bbbff6d7a1334b32496549097174e,Backpack,images/Backpack/objects365_v1_00139000.jpg
objects365_v1_00139001.jpg,train,Flower,q28GiwqPo5wS0JsMu2UL,20d032f724263fbb2f10c684c9b68a49,8IqlCQUz92pfe9BWFgXB,1723237573083,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/20d032f724263fbb2f10c684c9b68a49/thumb.jpg,48617,22486a36fefdb17c05aa5e5d6b8ca6595b8c8462a45acf1c977c55df753cdc45,Flower,images/Flower/objects365_v1_00139001.jpg
objects365_v1_00139002.jpg,train,Chair;Person;Sneakers,zyGRGAd8Ds7hmR33jTAQ,474440b15e3f47dbd3d0cc65f07f34f7,8IqlCQUz92pfe9BWFgXB,1723237572962,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/474440b15e3f47dbd3d0cc65f07f34f7/thumb.jpg,84000,e673d66d9b967692278680f8acacb118b7c99349e65154582110a0fcb12e8425,Chair,images/Chair/objects365_v1_00139002.jpg
objects365_v1_00139005.jpg,train,Bicycle;Handbag-Satchel;Person;Sneakers;Trash bin Can,uIOA45XPcjYEKp10bYYB,4a7d8506191160758dc9fdd947123cd0,8IqlCQUz92pfe9BWFgXB,1723237573223,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/4a7d8506191160758dc9fdd947123cd0/thumb.jpg,70184,c67adff8221a4bc126fc6ea88591f0f152bbfb69dd605de3063640fb4b3d1873,Bicycle,images/Bicycle/objects365_v1_00139005.jpg
objects365_v1_00139006.jpg,train,Bracelet;Helmet;Person;Sneakers,qUrCjLblihJKI9Q9kv5K,5279e9a4ab36be5c1b45ed1a4570d079,8IqlCQUz92pfe9BWFgXB,1723237572962,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/5279e9a4ab36be5c1b45ed1a4570d079/thumb.jpg,55101,3b45c4c6a921ae5fc5bd3be152bef437b4bb58e5bd4039f130104686e216dc26,Bracelet,images/Bracelet/objects365_v1_00139006.jpg
objects365_v1_00139007.jpg,train,Camera;Hat;Person;Sneakers;Trash bin Can,K48ebWixpIQTjuRmn4Fm,20e04e66d0f76da8ef62255cb7e1c4f5,8IqlCQUz92pfe9BWFgXB,1723237572962,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/20e04e66d0f76da8ef62255cb7e1c4f5/thumb.jpg,48931,738dc9f03c6ecbe5425e0d57b042a22a3114bbc4978a196122140593cf07e5cd,Camera,images/Camera/objects365_v1_00139007.jpg
objects365_v1_00139008.jpg,train,Chair;Potted Plant,2yuau3p18keq2MaE4X7j,b3d4cafc5257d7634e2521da5e54cee9,8IqlCQUz92pfe9BWFgXB,1723237573544,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/b3d4cafc5257d7634e2521da5e54cee9/thumb.jpg,70182,021d3ac4adb9bc1fe2619040c3db4cbe1d4ceaa057a05ea3cee73bbd420ddc75,Chair,images/Chair/objects365_v1_00139008.jpg
objects365_v1_00139091.jpg,train,Dog;Glasses;Hammer;Hat;Person;Ring;Sneakers;Watch,kU55Ba67UNuslEr3Z4oj,209056d25e123263d92b67d1f19dd721,8IqlCQUz92pfe9BWFgXB,1723237578847,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/209056d25e123263d92b67d1f19dd721/thumb.jpg,69246,2f45cf183da794837d19556729bfae3868d5b872bba33865a7d4da5dab58b567,Dog,images/Dog/objects365_v1_00139091.jpg
objects365_v1_00139092.jpg,train,Blackboard-Whiteboard;Bread;Cabinet-shelf;Hat;Person;Sneakers,suf4KcrRueiPxqqnuCeW,5d44528efe5a5166ce84cb9420ca9202,8IqlCQUz92pfe9BWFgXB,1723237578684,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/5d44528efe5a5166ce84cb9420ca9202/thumb.jpg,60684,285eab5aed474eacc07dbfeee0dd602494d2ca4b23905cff816fc4dfa4fb6bbf,Blackboard-Whiteboard,images/Blackboard-Whiteboard/objects365_v1_00139092.jpg
objects365_v1_00139093.jpg,train,Bottle;Cup;Desk;Gloves;Person;Pie;Plate;Sneakers;Stool;Storage box,DxWA8onlrHaOskPVuqwS,73dc0ff48605eb9ae94d709872bb2783,8IqlCQUz92pfe9BWFgXB,1723237578684,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/73dc0ff48605eb9ae94d709872bb2783/thumb.jpg,56223,52c27689c603b32800298d32a532a2bbc1e1928031181d1782ea6cb07effbb9a,Bottle,images/Bottle/objects365_v1_00139093.jpg
objects365_v1_00139094.jpg,train,Bus;Hat;Helmet;Person;Pickup Truck;Sneakers,2BRIbtiJ5CvKvIrRq7DY,fd3a4a2f82b89091af6a81ed3879eaea,8IqlCQUz92pfe9BWFgXB,1723237578717,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/fd3a4a2f82b89091af6a81ed3879eaea/thumb.jpg,54530,1d2793ab23f93aae5c1831d20fbb7f1a2f52fced7c34e7ea5713ed60cdc9a69e,Bus,images/Bus/objects365_v1_00139094.jpg
objects365_v1_00139095.jpg,train,Belt;Bottle;Lamp;Person;Sandals;Sneakers,WCpeKl9jf9HeztwhjgK8,692b01546bf5eb4db9a4037276388403,8IqlCQUz92pfe9BWFgXB,1723237578717,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/692b01546bf5eb4db9a4037276388403/thumb.jpg,56263,4c6e66f042f36fa71475073e21f46d4013bab68375b55a75520c09ff5116b5fc,Belt,images/Belt/objects365_v1_00139095.jpg
objects365_v1_00139131.jpg,train,Hat;Lamp;Person;Potted Plant;Stool,YY83Tcp0aKqpM5GAOa9y,e9f938cbf1297e56e8327cea4e7baebc,8IqlCQUz92pfe9BWFgXB,1723237578935,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/e9f938cbf1297e56e8327cea4e7baebc/thumb.jpg,61286,6a9241c3ddfaa2728bf6cc42e90bc31e783e76a936ade165a6bf06eb7f7078b9,Hat,images/Hat/objects365_v1_00139131.jpg
objects365_v1_00139133.jpg,train,Bench;Car;Chair;Desk;Lamp;Person;Van,iMhftB0b4h898K6iBWS6,ff8915a12ef9a85f478491474ffe926a,8IqlCQUz92pfe9BWFgXB,1723237579349,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/ff8915a12ef9a85f478491474ffe926a/thumb.jpg,51570,55a8595d3da2338cf63ea07b644a99f716015c609073c7d44f45a64c31740e71,Bench,images/Bench/objects365_v1_00139133.jpg
objects365_v1_00139134.jpg,train,Basket;Bottle;Bowl-Basin;Cabinet-shelf;Chair;Cup;Desk;Flower;Handbag-Satchel;Leather Shoes;Person;Potted Plant;Sneakers;Trash bin Can;Vase,gE1NJ2Bm8CVvfXuBTJZE,f80ca995b59dca886c7f119980665d5e,8IqlCQUz92pfe9BWFgXB,1723237578935,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/f80ca995b59dca886c7f119980665d5e/thumb.jpg,88950,e8ecd70f34632886779844a3dc8ca2bf4a493458f5de90e0dac76264e2ede0e7,Basket,images/Basket/objects365_v1_00139134.jpg
objects365_v1_00139136.jpg,train,Boots;Bus;Car;Handbag-Satchel;Person;Potted Plant;Sneakers;Street Lights;Surveillance Camera;Traffic Light;Traffic Sign;Truck,U3H9eKtLrtdQ25xrCjEo,f310ce1f6b00eaa15b08a52a3f8f45e3,8IqlCQUz92pfe9BWFgXB,1723237578847,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/f310ce1f6b00eaa15b08a52a3f8f45e3/thumb.jpg,71189,351e6d969f88d42aba1589de91c5358d02aac7f693e19a8cbea169a0f7aec705,Boots,images/Boots/objects365_v1_00139136.jpg
objects365_v1_00139137.jpg,train,Bracelet;Cell Phone;Chair;Glasses;Person;Ring,losLyYwiCb5GCCUoGRhj,38437ba757d55900adfd9015c9a9ae3d,8IqlCQUz92pfe9BWFgXB,1723237578753,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/38437ba757d55900adfd9015c9a9ae3d/thumb.jpg,69657,7991a58485cc4ba3a38a67ab2d274ef921e460dadb990b4519ca9abddbe4ff46,Bracelet,images/Bracelet/objects365_v1_00139137.jpg
objects365_v1_00139138.jpg,train,Boots;Hat;Leather Shoes;Person;Train,d60RrIbLfa4lZk4vrKt0,416f451a5d207d035464a2eb3cfaef53,8IqlCQUz92pfe9BWFgXB,1723237578842,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/416f451a5d207d035464a2eb3cfaef53/thumb.jpg,68340,7c152d0bb3c3854468f8ba7e197affd7f7a2469721e28eef6a753c10f3d933be,Boots,images/Boots/objects365_v1_00139138.jpg
objects365_v1_00139139.jpg,train,Barrel-bucket;Bottle;Bracelet;Cabinet-shelf;Chair;Cup;Desk;Glasses;Person;Stool,E9FdkPVjp4u23HolJlBN,d13393241be86778dc0bb7bd99edd890,8IqlCQUz92pfe9BWFgXB,1723237578842,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/d13393241be86778dc0bb7bd99edd890/thumb.jpg,50079,fcab03040e32aca58cb4fc0c81fc728ae7111d1da4e62ae58bed399241b3243b,Barrel-bucket,images/Barrel-bucket/objects365_v1_00139139.jpg
objects365_v1_00139140.jpg,train,Candle;Carpet;Chair;Desk,OQuZ4cNU3Evl5aX7ixIm,f636a55780018ffa86a9ec1b12f055ff,8IqlCQUz92pfe9BWFgXB,1723237578842,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/f636a55780018ffa86a9ec1b12f055ff/thumb.jpg,83593,efcd97067f8ad48a383472e5a8211ed1bfb98fbf43fdde63a5989340e13f6a5b,Candle,images/Candle/objects365_v1_00139140.jpg
objects365_v1_00139141.jpg,train,Bottle;Cabinet-shelf;Cup;Fan;Glasses;Hat;Person;Picture-Frame;Vase,Je5QnDqSwuKG6QBbE3lm,c0b88cb58c6014a43254c26917dec65d,8IqlCQUz92pfe9BWFgXB,1723237578673,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/c0b88cb58c6014a43254c26917dec65d/thumb.jpg,59013,6b29457bb298d78bf763d1ba0b195a64be98cd835bee2739c10a735a3478a959,Bottle,images/Bottle/objects365_v1_00139141.jpg
objects365_v1_00139142.jpg,train,Chair;Desk;Lamp;Person,kr0cz1muYDQaUIAVfVfo,94cda69311b27140bc8645e497834380,8IqlCQUz92pfe9BWFgXB,1723237578684,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/94cda69311b27140bc8645e497834380/thumb.jpg,74423,68458790ea4501bbe397ca35625061d9106a79e7287e2a01e79c5104a51d7cd7,Chair,images/Chair/objects365_v1_00139142.jpg
objects365_v1_00139145.jpg,train,Bottle;Bracelet;Cup;Glasses;Handbag-Satchel;Leather Shoes;Person;Plate,oAjmN5lifaKoWbWT3Igt,20f52d99027765bf84fde38aa0438fcb,8IqlCQUz92pfe9BWFgXB,1723237578996,True,https://transform.roboflow.com/8IqlCQUz92pfe9BWFgXB/20f52d99027765bf84fde38aa0438fcb/thumb.jpg,65846,3b97f1bdf279f3fd1e55c39c43c843a8a07546744dc2175ee7b42c909b343ffd,Bottle,images/Bottle/objects365_v1_00139145.jpg
