filename,relative_path,class,source_image,source_image_id,annotation_id,category_id,bbox_x,bbox_y,bbox_width,bbox_height,source_width,source_height
objects365_v1_00009565_object-0123752.jpg,images/Storage-box/objects365_v1_00009565_object-0123752.jpg,Storage box,objects365_v1_00009565.jpg,9565,123752,21,355.7928466953,144.822387712,57.33728024140004,43.768859852800006,683,512
objects365_v1_00009565_object-0123753.jpg,images/Person/objects365_v1_00009565_object-0123753.jpg,Person,objects365_v1_00009565.jpg,9565,123753,1,280.301513673,63.314086912,15.488830578799991,49.684814438400004,683,512
objects365_v1_00009565_object-0123754.jpg,images/Person/objects365_v1_00009565_object-0123754.jpg,Person,objects365_v1_00009565.jpg,9565,123754,1,75.5866088586,56.5898437632,38.53802495369999,82.84521482239998,683,512
objects365_v1_00009565_object-0123755.jpg,images/Person/objects365_v1_00009565_object-0123755.jpg,Person,objects365_v1_00009565.jpg,9565,123755,1,0.050903307,56.7212524544,17.018981979200003,76.92584227840001,683,512
objects365_v1_00009565_object-0123756.jpg,images/Pumpkin/objects365_v1_00009565_object-0123756.jpg,Pumpkin,objects365_v1_00009565.jpg,9565,123756,118,157.95635988749999,215.462097152,41.918945302700024,22.6055298048,683,512
objects365_v1_00009565_object-0123757.jpg,images/Bakset/objects365_v1_00009565_object-0123757.jpg,Bakset,objects365_v1_00009565.jpg,9565,123757,53,410.00122067899997,203.0300903424,107.91394044240008,76.70532223999999,683,512
objects365_v1_00009565_object-0123758.jpg,images/Bakset/objects365_v1_00009565_object-0123758.jpg,Bakset,objects365_v1_00009565.jpg,9565,123758,53,457.3780517657,215.4382934528,118.81811521680004,84.97747804160002,683,512
objects365_v1_00009565_object-0123759.jpg,images/Bakset/objects365_v1_00009565_object-0123759.jpg,Bakset,objects365_v1_00009565.jpg,9565,123759,53,514.5311279315999,221.8303833088,132.3542480443,94.7536621056,683,512
objects365_v1_00009565_object-0123760.jpg,images/Bakset/objects365_v1_00009565_object-0123760.jpg,Bakset,objects365_v1_00009565.jpg,9565,123760,53,571.6840820454,266.5751952896,111.24450682129998,84.97747804160002,683,512
objects365_v1_00009565_object-0123761.jpg,images/Bakset/objects365_v1_00009565_object-0123761.jpg,Bakset,objects365_v1_00009565.jpg,9565,123761,53,571.95861813,414.5075073024,111.09680178769997,64.78723148800003,683,512
objects365_v1_00009565_object-0123762.jpg,images/Bakset/objects365_v1_00009565_object-0123762.jpg,Bakset,objects365_v1_00009565.jpg,9565,123762,53,458.00341797180005,425.3980102656,70.07287594039991,59.50628659199998,683,512
objects365_v1_00009565_object-0123763.jpg,images/Bakset/objects365_v1_00009565_object-0123763.jpg,Bakset,objects365_v1_00009565.jpg,9565,123763,53,526.129760714,447.3652954112,156.84680179949999,64.55145262079998,683,512
objects365_v1_00009565_object-0123764.jpg,images/Storage-box/objects365_v1_00009565_object-0123764.jpg,Storage box,objects365_v1_00009565.jpg,9565,123764,21,412.79663087710003,109.817016576,136.03991698289997,45.43054202879999,683,512
objects365_v1_00009565_object-0123765.jpg,images/Storage-box/objects365_v1_00009565_object-0123765.jpg,Storage box,objects365_v1_00009565.jpg,9565,123765,21,491.1125488523,155.4810790912,191.31213374730004,99.99005127679999,683,512
objects365_v1_00009565_object-0123766.jpg,images/Faucet/objects365_v1_00009565_object-0123766.jpg,Faucet,objects365_v1_00009565.jpg,9565,123766,77,52.9551391278,411.312927232,223.562744146,100.06628418560001,683,512
objects365_v1_00009565_object-0123767.jpg,images/Barrel-bucket/objects365_v1_00009565_object-0123767.jpg,Barrel/bucket,objects365_v1_00009565.jpg,9565,123767,49,13.8789672729,123.5042114048,85.9664306681,16.698486374400005,683,512
objects365_v1_00009565_object-0123768.jpg,images/Banana/objects365_v1_00009565_object-0123768.jpg,Banana,objects365_v1_00009565.jpg,9565,123768,113,258.3929443241,240.5704955904,129.7005615073,50.53729249279999,683,512
objects365_v1_00009565_object-0123769.jpg,images/Tomato/objects365_v1_00009565_object-0123769.jpg,Tomato,objects365_v1_00009565.jpg,9565,123769,108,51.6183471447,383.5852661248,217.54632568659997,104.37786864639997,683,512
objects365_v1_00009565_object-0123770.jpg,images/Green-beans/objects365_v1_00009565_object-0123770.jpg,Green beans,objects365_v1_00009565.jpg,9565,123770,218,272.8044433503,462.8769531392,63.03277591989996,48.316955545600024,683,512
objects365_v1_00009565_object-0123771.jpg,images/Tomato/objects365_v1_00009565_object-0123771.jpg,Tomato,objects365_v1_00009565.jpg,9565,123771,108,474.5710449333,314.0848388608,206.79162594029998,85.8214111232,683,512
objects365_v1_00009565_object-0123772.jpg,images/Apple/objects365_v1_00009565_object-0123772.jpg,Apple,objects365_v1_00009565.jpg,9565,123772,83,417.4593505763,209.6228027392,184.34118652060005,87.48602296319999,683,512
objects365_v1_00009565_object-0123773.jpg,images/Apple/objects365_v1_00009565_object-0123773.jpg,Apple,objects365_v1_00009565.jpg,9565,123773,83,540.6193847635,167.1472167936,72.86596680710011,43.4876708864,683,512
objects365_v1_00009565_object-0123774.jpg,images/Pear/objects365_v1_00009565_object-0123774.jpg,Pear,objects365_v1_00009565.jpg,9565,123774,199,503.6538085806,167.1077880832,44.872192429600034,29.53613281279999,683,512
objects365_v1_00009565_object-0123775.jpg,images/Orange-Tangerine/objects365_v1_00009565_object-0123775.jpg,Orange/Tangerine,objects365_v1_00009565.jpg,9565,123775,105,454.52160643369996,155.605712896,71.56835935360004,41.89019776000001,683,512
objects365_v1_00009565_object-0123776.jpg,images/Pear/objects365_v1_00009565_object-0123776.jpg,Pear,objects365_v1_00009565.jpg,9565,123776,199,417.06140137759996,141.6097412096,69.61584471460009,44.465637222400005,683,512
objects365_v1_00009565_object-0123777.jpg,images/Potato/objects365_v1_00009565_object-0123777.jpg,Potato,objects365_v1_00009565.jpg,9565,123777,182,395.5327148529,150.2614135808,40.03930662710002,29.979125964800005,683,512
objects365_v1_00009565_object-0123778.jpg,images/Eggplant/objects365_v1_00009565_object-0123778.jpg,Eggplant,objects365_v1_00009565.jpg,9565,123778,297,11.4664916796,285.1364135936,95.0423584189,52.85913082879995,683,512
objects365_v1_00009565_object-0123779.jpg,images/Broccoli/objects365_v1_00009565_object-0123779.jpg,Broccoli,objects365_v1_00009565.jpg,9565,123779,142,0.0093383858,329.6630859264,77.3358764259,66.92022707199999,683,512
objects365_v1_00009565_object-0123780.jpg,images/Orange-Tangerine/objects365_v1_00009565_object-0123780.jpg,Orange/Tangerine,objects365_v1_00009565.jpg,9565,123780,105,103.5275878825,179.0299072512,97.44506834159998,52.234130841600006,683,512
objects365_v1_00009565_object-0123781.jpg,images/Potato/objects365_v1_00009565_object-0123781.jpg,Potato,objects365_v1_00009565.jpg,9565,123781,182,195.7053833095,171.5679321088,87.34942623519999,41.479980492799996,683,512
objects365_v1_00009565_object-0123782.jpg,images/Orange-Tangerine/objects365_v1_00009565_object-0123782.jpg,Orange/Tangerine,objects365_v1_00009565.jpg,9565,123782,105,303.3087768338,118.8585205248,34.830566402700015,11.998474086400009,683,512
objects365_v1_00009565_object-0123783.jpg,images/Pear/objects365_v1_00009565_object-0123783.jpg,Pear,objects365_v1_00009565.jpg,9565,123783,199,79.0507812387,154.6543579136,47.3715820268,28.141601535999996,683,512
objects365_v1_00009565_object-0123784.jpg,images/Strawberry/objects365_v1_00009565_object-0123784.jpg,Strawberry,objects365_v1_00009565.jpg,9565,123784,156,46.350158668599995,117.6254272512,51.42938235430001,11.148498534400005,683,512
objects365_v1_00009565_object-0123785.jpg,images/Apple/objects365_v1_00009565_object-0123785.jpg,Apple,objects365_v1_00009565.jpg,9565,123785,83,424.1119384577,197.451293952,26.49096681380007,11.455505356800018,683,512
objects365_v1_00009565_object-0123786.jpg,images/Green-beans/objects365_v1_00009565_object-0123786.jpg,Green beans,objects365_v1_00009565.jpg,9565,123786,218,49.8776245221,323.1737670656,101.9164428588,49.84564213760001,683,512
objects365_v1_00009565_object-0123787.jpg,images/Bakset/objects365_v1_00009565_object-0123787.jpg,Bakset,objects365_v1_00009565.jpg,9565,123787,53,233.3587646706,227.345886208,160.9216308196,138.29211427840002,683,512
objects365_v1_00009565_object-0123788.jpg,images/Bakset/objects365_v1_00009565_object-0123788.jpg,Bakset,objects365_v1_00009565.jpg,9565,123788,53,410.3143310327,201.9205932544,270.76367192939995,148.7418823168,683,512
objects365_v1_00009565_object-0123789.jpg,images/Bakset/objects365_v1_00009565_object-0123789.jpg,Bakset,objects365_v1_00009565.jpg,9565,123789,53,458.410522444,317.7077026304,223.55810548320005,195.05670164480006,683,512
objects365_v1_00009565_object-0123790.jpg,images/Bakset/objects365_v1_00009565_object-0123790.jpg,Bakset,objects365_v1_00009565.jpg,9565,123790,53,381.41296385280003,138.5133056512,148.5552978411999,65.38354493439999,683,512
objects365_v1_00009565_object-0123791.jpg,images/Bakset/objects365_v1_00009565_object-0123791.jpg,Bakset,objects365_v1_00009565.jpg,9565,123791,53,105.9066162145,228.3239135744,120.66894529389997,60.33441162239998,683,512
objects365_v1_00009565_object-0123792.jpg,images/Bakset/objects365_v1_00009565_object-0123792.jpg,Bakset,objects365_v1_00009565.jpg,9565,123792,53,70.4844970916,152.8084716544,65.39477535439998,32.30816655360002,683,512
objects365_v1_00009565_object-0123793.jpg,images/Bakset/objects365_v1_00009565_object-0123793.jpg,Bakset,objects365_v1_00009565.jpg,9565,123793,53,0.697143564,367.2653198336,162.02691646940002,108.36529541120001,683,512
objects365_v1_00009565_object-0123794.jpg,images/Bakset/objects365_v1_00009565_object-0123794.jpg,Bakset,objects365_v1_00009565.jpg,9565,123794,53,331.06250000160003,102.9407348736,81.68371584519991,38.650329600000006,683,512
objects365_v1_00004804_object-0166816.jpg,images/Cabinet-shelf/objects365_v1_00004804_object-0166816.jpg,Cabinet/shelf,objects365_v1_00004804.jpg,4804,166816,13,280.1562500096,430.791015655,91.44049070080001,112.77575678599999,512,770
objects365_v1_00004804_object-0166817.jpg,images/Lamp/objects365_v1_00004804_object-0166817.jpg,Lamp,objects365_v1_00004804.jpg,4804,166817,7,241.3051147264,81.796630839,54.190490726400014,46.905273492000006,512,770
objects365_v1_00004804_object-0166818.jpg,images/Lamp/objects365_v1_00004804_object-0166818.jpg,Lamp,objects365_v1_00004804.jpg,4804,166818,7,425.1950073344,154.819580069,49.2476806656,32.51385498899998,512,770
objects365_v1_00004804_object-0166819.jpg,images/Lamp/objects365_v1_00004804_object-0166819.jpg,Lamp,objects365_v1_00004804.jpg,4804,166819,7,330.974487296,209.187011726,38.733825689599996,23.772338897999987,512,770
objects365_v1_00004804_object-0166820.jpg,images/Faucet/objects365_v1_00004804_object-0166820.jpg,Faucet,objects365_v1_00004804.jpg,4804,166820,77,374.9046630912,398.84045408900005,9.394165043200019,26.474487346999922,512,770
objects365_v1_00004804_object-0166821.jpg,images/Sink/objects365_v1_00004804_object-0166821.jpg,Sink,objects365_v1_00004804.jpg,4804,166821,82,327.0798340096,430.22558594400004,67.25366210559997,13.664184533999958,512,770
objects365_v1_00004804_object-0166822.jpg,images/Gas-stove/objects365_v1_00004804_object-0166822.jpg,Gas stove,objects365_v1_00004804.jpg,4804,166822,150,185.7342529536,440.94836424100004,78.0,15.493042025999955,512,770
objects365_v1_00004804_object-0166823.jpg,images/Microwave/objects365_v1_00004804_object-0166823.jpg,Microwave,objects365_v1_00004804.jpg,4804,166823,164,444.5253906432,398.281494149,68.33813473279997,56.999511722999955,512,770
objects365_v1_00004804_object-0166824.jpg,images/Oven/objects365_v1_00004804_object-0166824.jpg,Oven,objects365_v1_00004804.jpg,4804,166824,135,370.6190795776,448.295288056,53.33709716479996,94.82153326799994,512,770
objects365_v1_00004804_object-0166825.jpg,images/Coffee-Machine/objects365_v1_00004804_object-0166825.jpg,Coffee Machine,objects365_v1_00004804.jpg,4804,166825,214,413.4150390784,411.449340841,17.633911142399995,31.566894512999966,512,770
objects365_v1_00004804_object-0166826.jpg,images/Refrigerator/objects365_v1_00004804_object-0166826.jpg,Refrigerator,objects365_v1_00004804.jpg,4804,166826,134,223.4471435776,342.27783205,58.68304440319997,111.98229981399999,512,770
objects365_v1_00004804_object-0166827.jpg,images/Cutting-chopping-Board/objects365_v1_00004804_object-0166827.jpg,Cutting/chopping Board,objects365_v1_00004804.jpg,4804,166827,167,94.5175781376,441.713256831,49.483642572799994,11.944335941999952,512,770
objects365_v1_00004804_object-0166828.jpg,images/Extractor/objects365_v1_00004804_object-0166828.jpg,Extractor,objects365_v1_00004804.jpg,4804,166828,202,154.5094604288,238.211242654,112.33746339839999,111.84259032099999,512,770
objects365_v1_00004804_object-0166829.jpg,images/Desk/objects365_v1_00004804_object-0166829.jpg,Desk,objects365_v1_00004804.jpg,4804,166829,10,61.024780288,435.98803710000004,270.3258667008,207.44677738399992,512,770
objects365_v1_00004804_object-0166830.jpg,images/Cabinet-shelf/objects365_v1_00004804_object-0166830.jpg,Cabinet/shelf,objects365_v1_00004804.jpg,4804,166830,13,434.2200927744,202.056457526,77.42297364480004,183.21929934000005,512,770
objects365_v1_00004804_object-0166831.jpg,images/Chair/objects365_v1_00004804_object-0166831.jpg,Chair,objects365_v1_00004804.jpg,4804,166831,3,26.183288576,459.393188485,109.83514403840002,219.56701659200007,512,770
objects365_v1_00004804_object-0166832.jpg,images/Knife/objects365_v1_00004804_object-0166832.jpg,Knife,objects365_v1_00004804.jpg,4804,166832,85,308.1557006848,405.602172822,12.25799562239996,11.951538136999943,512,770
objects365_v1_00021427_object-0180445.jpg,images/Bed/objects365_v1_00021427_object-0180445.jpg,Bed,objects365_v1_00021427.jpg,21427,180445,76,13.9500732674,294.887573248,577.7591552754,215.9930419712,766,512
objects365_v1_00021427_object-0180446.jpg,images/Nightstand/objects365_v1_00021427_object-0180446.jpg,Nightstand,objects365_v1_00021427.jpg,21427,180446,122,590.213378917,274.8197632,97.64111328579997,130.77557370879998,766,512
objects365_v1_00021427_object-0180447.jpg,images/Lamp/objects365_v1_00021427_object-0180447.jpg,Lamp,objects365_v1_00021427.jpg,21427,180447,7,296.6960448958,37.6553344512,45.378906271999995,199.924011264,766,512
objects365_v1_00021427_object-0180448.jpg,images/Picture-Frame/objects365_v1_00021427_object-0180448.jpg,Picture/Frame,objects365_v1_00021427.jpg,21427,180448,17,362.2962646734,143.0560302592,79.57470699699996,92.4701538304,766,512
objects365_v1_00021427_object-0180449.jpg,images/Picture-Frame/objects365_v1_00021427_object-0180449.jpg,Picture/Frame,objects365_v1_00021427.jpg,21427,180449,17,486.84790036900006,143.0560302592,100.01879888699989,106.309265152,766,512
objects365_v1_00021427_object-0180450.jpg,images/Lamp/objects365_v1_00021427_object-0180450.jpg,Lamp,objects365_v1_00021427.jpg,21427,180450,7,608.1186523566,0.62774656,64.84252926900001,210.5709838848,766,512
objects365_v1_00021427_object-0180451.jpg,images/Lamp/objects365_v1_00021427_object-0180451.jpg,Lamp,objects365_v1_00021427.jpg,21427,180451,7,287.6511230238,-0.081665024,67.2844238244,128.18432614399998,766,512
objects365_v1_00021427_object-0180452.jpg,images/Fan/objects365_v1_00021427_object-0180452.jpg,Fan,objects365_v1_00021427.jpg,21427,180452,111,282.51428221279997,-0.2620849664,173.55847170380002,21.6497192448,766,512
objects365_v1_00021427_object-0180453.jpg,images/Nightstand/objects365_v1_00021427_object-0180453.jpg,Nightstand,objects365_v1_00021427.jpg,21427,180453,122,294.5633545132,246.4706420736,52.896606452000015,49.47753907200001,766,512
objects365_v1_00021427_object-0180454.jpg,images/Pillow/objects365_v1_00021427_object-0180454.jpg,Pillow,objects365_v1_00021427.jpg,21427,180454,29,300.95007323460004,248.1264648192,140.74267582019996,60.79138186239999,766,512
objects365_v1_00021427_object-0180455.jpg,images/Pillow/objects365_v1_00021427_object-0180455.jpg,Pillow,objects365_v1_00021427.jpg,21427,180455,29,418.74816897140005,258.2977905152,162.26806640879994,78.2955322368,766,512
objects365_v1_00021427_object-0180456.jpg,images/Lamp/objects365_v1_00021427_object-0180456.jpg,Lamp,objects365_v1_00021427.jpg,21427,180456,7,445.97229001939996,232.075378432,25.894043014200065,29.022277836799987,766,512
objects365_v1_00021427_object-0180457.jpg,images/Cabinet-shelf/objects365_v1_00021427_object-0180457.jpg,Cabinet/shelf,objects365_v1_00021427.jpg,21427,180457,13,-0.0120849522,305.8165283328,34.9481811684,111.71166991360002,766,512
objects365_v1_00021427_object-0180458.jpg,images/Treadmill/objects365_v1_00021427_object-0180458.jpg,Treadmill,objects365_v1_00021427.jpg,21427,180458,332,37.708496102199994,191.2565307392,196.3826293868,192.0232544256,766,512
objects365_v1_00021427_object-0180459.jpg,images/Lantern/objects365_v1_00021427_object-0180459.jpg,Lantern,objects365_v1_00021427.jpg,21427,180459,109,294.96057132,133.8064574976,50.96801753540001,105.0439453184,766,512
objects365_v1_00021427_object-0180460.jpg,images/Lantern/objects365_v1_00021427_object-0180460.jpg,Lantern,objects365_v1_00021427.jpg,21427,180460,109,605.1198730436,71.6502685696,72.10119628459995,143.5808105472,766,512
objects365_v1_00021427_object-0180461.jpg,images/Telephone/objects365_v1_00021427_object-0180461.jpg,Telephone,objects365_v1_00021427.jpg,21427,180461,124,640.2363280961999,271.2354125824,36.815063499600114,17.301940940800023,766,512
objects365_v1_00021427_object-0180462.jpg,images/Bottle/objects365_v1_00021427_object-0180462.jpg,Bottle,objects365_v1_00021427.jpg,21427,180462,9,602.9794921742,291.8290405376,11.499267604199986,29.312072755200006,766,512
objects365_v1_00021427_object-0180463.jpg,images/Tissue/objects365_v1_00021427_object-0180463.jpg,Tissue,objects365_v1_00021427.jpg,21427,180463,226,515.3081055058,231.1317138432,39.990722630200025,40.33551027199999,766,512
objects365_v1_00021427_object-0180464.jpg,images/Toilet-Paper/objects365_v1_00021427_object-0180464.jpg,Toilet Paper,objects365_v1_00021427.jpg,21427,180464,161,574.087646497,306.372985856,25.597534142399923,22.494750975999978,766,512
objects365_v1_00009912_object-0189255.jpg,images/Chair/objects365_v1_00009912_object-0189255.jpg,Chair,objects365_v1_00009912.jpg,9912,189255,3,144.07275388349998,218.21362304,152.4421997528,238.060363776,683,512
objects365_v1_00009912_object-0189256.jpg,images/Towel/objects365_v1_00009912_object-0189256.jpg,Towel,objects365_v1_00009912.jpg,9912,189256,70,163.9622802954,221.56329344,54.00463863530001,78.85913088000001,683,512
objects365_v1_00009912_object-0189257.jpg,images/Cabinet-shelf/objects365_v1_00009912_object-0189257.jpg,Cabinet/shelf,objects365_v1_00009912.jpg,9912,189257,13,296.9888915709,256.787841792,340.86071780550003,203.4005127168,683,512
objects365_v1_00009912_object-0189258.jpg,images/Chair/objects365_v1_00009912_object-0189258.jpg,Chair,objects365_v1_00009912.jpg,9912,189258,3,423.90588377790004,254.9809570304,124.34460452600001,188.975952128,683,512
objects365_v1_00009912_object-0189259.jpg,images/Picture-Frame/objects365_v1_00009912_object-0189259.jpg,Picture/Frame,objects365_v1_00009912.jpg,9912,189259,17,498.0585937624,46.9034423808,59.509521444400036,61.035461427200005,683,512
objects365_v1_00009912_object-0189260.jpg,images/Picture-Frame/objects365_v1_00009912_object-0189260.jpg,Picture/Frame,objects365_v1_00009912.jpg,9912,189260,17,311.6436157078,238.7399902208,25.246337894500016,26.011413606400026,683,512
objects365_v1_00009912_object-0189261.jpg,images/Trash-bin-Can/objects365_v1_00009912_object-0189261.jpg,Trash bin Can,objects365_v1_00009912.jpg,9912,189261,45,649.7958984475999,347.5786743296,33.54089356510008,93.35156249599999,683,512
objects365_v1_00009912_object-0189262.jpg,images/Globe/objects365_v1_00009912_object-0189262.jpg,Globe,objects365_v1_00009912.jpg,9912,189262,303,59.9682006809,248.564025856,107.94036864930001,203.21905520640001,683,512
objects365_v1_00009912_object-0189263.jpg,images/Moniter-TV/objects365_v1_00009912_object-0189263.jpg,Moniter/TV,objects365_v1_00009912.jpg,9912,189263,38,353.55615235320005,182.2129516544,73.86633300209996,90.97827148800002,683,512
objects365_v1_00009912_object-0189264.jpg,images/Keyboard/objects365_v1_00009912_object-0189264.jpg,Keyboard,objects365_v1_00009912.jpg,9912,189264,107,362.6824951343,264.9204711936,78.42956541870001,19.96386718719998,683,512
objects365_v1_00009912_object-0189265.jpg,images/Converter/objects365_v1_00009912_object-0189265.jpg,Converter,objects365_v1_00009912.jpg,9912,189265,191,446.1009521613,247.965148928,12.187133790300038,11.314819328000027,683,512
objects365_v1_00009912_object-0189266.jpg,images/Cell-Phone/objects365_v1_00009912_object-0189266.jpg,Cell Phone,objects365_v1_00009912.jpg,9912,189266,62,475.42968746720004,242.044616704,11.177124045099958,21.019775385600013,683,512
objects365_v1_00009912_object-0189267.jpg,images/Printer/objects365_v1_00009912_object-0189267.jpg,Printer,objects365_v1_00009912.jpg,9912,189267,223,512.7963867498,223.0514526208,81.98413079980003,45.730773964799965,683,512
objects365_v1_00009912_object-0189268.jpg,images/Remote/objects365_v1_00009912_object-0189268.jpg,Remote,objects365_v1_00009912.jpg,9912,189268,133,23.8904419233,459.7317505024,39.2083740179,52.31573483520003,683,512
objects365_v1_00009912_object-0189269.jpg,images/Computer-Box/objects365_v1_00009912_object-0189269.jpg,Computer Box,objects365_v1_00009912.jpg,9912,189269,160,626.2155761576,318.0118408192,46.40686037239993,101.70013429759996,683,512
